,product_hash,sales_quantity,date_of_sale,requested_delivery_date,unit_price,unit_cost
166765,303e5a77002b8f8acf84ef064760f23e,4.0,2019-08-09T00:00:00,2019-08-09,13.96,38.214
90202,303e5a77002b8f8acf84ef064760f23e,1.0,2019-08-13T00:00:00,2019-08-13,149.85,409.0
90647,303e5a77002b8f8acf84ef064760f23e,1.0,2019-08-19T00:00:00,2019-08-19,149.85,384.46
90584,303e5a77002b8f8acf84ef064760f23e,1.0,2019-08-19T00:00:00,2019-08-19,149.85,409.0
107860,303e5a77002b8f8acf84ef064760f23e,1.0,2019-08-22T00:00:00,2019-08-27,149.85,384.46
108713,303e5a77002b8f8acf84ef064760f23e,1.0,2019-09-02T00:00:00,2019-09-02,149.85,327.2
133978,303e5a77002b8f8acf84ef064760f23e,1.0,2019-09-05T00:00:00,2019-09-05,13.94,38.214
134085,303e5a77002b8f8acf84ef064760f23e,1.0,2019-09-05T00:00:00,2019-09-06,149.85,327.2
134171,303e5a77002b8f8acf84ef064760f23e,1.0,2019-09-08T00:00:00,2019-09-09,147.16,409.0
134206,303e5a77002b8f8acf84ef064760f23e,2.0,2019-09-09T00:00:00,2019-09-09,147.16,409.0
134620,303e5a77002b8f8acf84ef064760f23e,6.0,2019-09-10T00:00:00,2019-09-10,13.75,38.214
135116,303e5a77002b8f8acf84ef064760f23e,1.0,2019-09-16T00:00:00,2019-09-16,146.77,409.0
189305,303e5a77002b8f8acf84ef064760f23e,1.0,2019-09-19T00:00:00,2019-09-19,146.77,409.0
190287,303e5a77002b8f8acf84ef064760f23e,1.0,2019-09-27T00:00:00,2019-09-27,146.77,409.0
190415,303e5a77002b8f8acf84ef064760f23e,1.0,2019-09-30T00:00:00,2019-09-30,146.77,368.1
190616,303e5a77002b8f8acf84ef064760f23e,1.0,2019-10-01T00:00:00,2019-10-01,146.77,368.1
190588,303e5a77002b8f8acf84ef064760f23e,1.0,2019-10-01T00:00:00,2019-10-01,146.77,384.46
99914,303e5a77002b8f8acf84ef064760f23e,2.0,2019-10-10T00:00:00,2019-10-11,13.92,39.9124
100140,303e5a77002b8f8acf84ef064760f23e,2.0,2019-10-14T00:00:00,2019-10-14,149.2,409.0
101327,303e5a77002b8f8acf84ef064760f23e,1.0,2019-10-21T00:00:00,2019-10-22,152.53,409.0
146105,303e5a77002b8f8acf84ef064760f23e,1.0,2019-10-24T00:00:00,2019-10-24,152.52,409.0
175941,303e5a77002b8f8acf84ef064760f23e,1.0,2019-11-04T00:00:00,2019-11-04,151.66,409.0
176844,303e5a77002b8f8acf84ef064760f23e,4.0,2019-11-08T00:00:00,2019-11-08,14.26,42.46
195938,303e5a77002b8f8acf84ef064760f23e,1.0,2019-11-13T00:00:00,2019-11-13,151.5,409.0
196001,303e5a77002b8f8acf84ef064760f23e,1.0,2019-11-13T00:00:00,2019-11-14,151.47,368.1
260511,303e5a77002b8f8acf84ef064760f23e,1.0,2019-11-19T00:00:00,2019-11-20,151.43,409.0
260870,303e5a77002b8f8acf84ef064760f23e,1.0,2019-11-21T00:00:00,2019-11-21,151.39,409.0
260706,303e5a77002b8f8acf84ef064760f23e,2.0,2019-11-20T00:00:00,2019-11-21,151.43,409.0
15302,303e5a77002b8f8acf84ef064760f23e,1.0,2019-11-25T00:00:00,2019-11-25,151.26,409.0
261137,303e5a77002b8f8acf84ef064760f23e,1.0,2019-11-22T00:00:00,2019-11-25,151.26,409.0
15524,303e5a77002b8f8acf84ef064760f23e,1.0,2019-11-26T00:00:00,2019-11-26,14.25,41.31
15673,303e5a77002b8f8acf84ef064760f23e,2.0,2019-11-26T00:00:00,2019-11-27,14.25,45.9
16541,303e5a77002b8f8acf84ef064760f23e,1.0,2019-12-02T00:00:00,2019-12-03,150.97,424.32
53032,303e5a77002b8f8acf84ef064760f23e,1.0,2019-12-06T00:00:00,2019-12-06,150.9,442.0
53168,303e5a77002b8f8acf84ef064760f23e,3.0,2019-12-09T00:00:00,2019-12-09,150.82,442.0
211970,303e5a77002b8f8acf84ef064760f23e,1.0,2019-12-12T00:00:00,2019-12-12,150.99,442.0
212211,303e5a77002b8f8acf84ef064760f23e,1.0,2019-12-14T00:00:00,2019-12-16,150.99,442.0
212477,303e5a77002b8f8acf84ef064760f23e,4.0,2019-12-16T00:00:00,2019-12-16,14.44,43.146
212482,303e5a77002b8f8acf84ef064760f23e,1.0,2019-12-16T00:00:00,2019-12-16,150.99,424.32
213258,303e5a77002b8f8acf84ef064760f23e,1.0,2019-12-27T00:00:00,2019-12-27,150.99,406.64
213147,303e5a77002b8f8acf84ef064760f23e,1.0,2019-12-23T00:00:00,2019-12-27,150.99,424.32
244342,303e5a77002b8f8acf84ef064760f23e,3.0,2020-01-02T00:00:00,2020-01-02,150.99,406.64
245296,303e5a77002b8f8acf84ef064760f23e,2.0,2020-01-10T00:00:00,2020-01-10,150.99,442.0
245288,303e5a77002b8f8acf84ef064760f23e,1.0,2020-01-10T00:00:00,2020-01-10,150.99,424.32
51769,303e5a77002b8f8acf84ef064760f23e,1.0,2020-01-20T00:00:00,2020-01-20,150.99,442.0
52010,303e5a77002b8f8acf84ef064760f23e,1.0,2020-01-21T00:00:00,2020-01-21,150.99,442.0
52269,303e5a77002b8f8acf84ef064760f23e,1.0,2020-01-23T00:00:00,2020-01-24,150.99,442.0
52451,303e5a77002b8f8acf84ef064760f23e,4.0,2020-01-27T00:00:00,2020-01-27,14.33,44.064
17241,303e5a77002b8f8acf84ef064760f23e,2.0,2020-02-03T00:00:00,2020-02-03,0.0,442.0
17032,303e5a77002b8f8acf84ef064760f23e,4.0,2020-01-30T00:00:00,2020-02-04,150.99,442.0
17441,303e5a77002b8f8acf84ef064760f23e,1.0,2020-02-03T00:00:00,2020-02-04,145.7,442.0
178030,303e5a77002b8f8acf84ef064760f23e,1.0,2020-03-16T00:00:00,2020-03-16,151.02,397.8
144397,303e5a77002b8f8acf84ef064760f23e,1.0,2020-03-20T00:00:00,2020-03-20,151.0,442.0
144606,303e5a77002b8f8acf84ef064760f23e,1.0,2020-03-24T00:00:00,2020-03-24,151.01,442.0
128417,303e5a77002b8f8acf84ef064760f23e,1.0,2020-04-12T00:00:00,2020-04-14,150.99,424.32
128477,303e5a77002b8f8acf84ef064760f23e,1.0,2020-04-14T00:00:00,2020-04-14,150.99,442.0
129355,303e5a77002b8f8acf84ef064760f23e,1.0,2020-04-28T00:00:00,2020-04-28,150.97,221.0
69152,303e5a77002b8f8acf84ef064760f23e,1.0,2020-05-09T00:00:00,2020-05-11,150.96,442.0
69397,303e5a77002b8f8acf84ef064760f23e,1.0,2020-05-11T00:00:00,2020-05-11,150.96,353.6
69380,303e5a77002b8f8acf84ef064760f23e,1.0,2020-05-11T00:00:00,2020-05-11,151.22,442.0
69622,303e5a77002b8f8acf84ef064760f23e,2.0,2020-05-13T00:00:00,2020-05-13,14.26,44.064
69776,303e5a77002b8f8acf84ef064760f23e,1.0,2020-05-14T00:00:00,2020-05-15,150.93,442.0
161453,303e5a77002b8f8acf84ef064760f23e,1.0,2020-05-18T00:00:00,2020-05-18,150.91,415.48
162648,303e5a77002b8f8acf84ef064760f23e,1.0,2020-05-29T00:00:00,2020-06-01,150.89,353.6
137622,303e5a77002b8f8acf84ef064760f23e,1.0,2020-08-03T00:00:00,2020-08-03,150.87,442.0
137873,303e5a77002b8f8acf84ef064760f23e,1.0,2020-08-04T00:00:00,2020-08-05,150.85,442.0
219115,303e5a77002b8f8acf84ef064760f23e,1.0,2020-08-27T00:00:00,2020-08-28,14.59,45.9
219348,303e5a77002b8f8acf84ef064760f23e,1.0,2020-08-30T00:00:00,2020-08-31,150.8,442.0
219970,303e5a77002b8f8acf84ef064760f23e,1.0,2020-09-03T00:00:00,2020-09-04,150.77,442.0
44708,303e5a77002b8f8acf84ef064760f23e,1.0,2020-09-16T00:00:00,2020-09-21,150.77,442.0
24555,303e5a77002b8f8acf84ef064760f23e,1.0,2020-09-24T00:00:00,2020-09-24,151.11,442.0
24699,303e5a77002b8f8acf84ef064760f23e,4.0,2020-09-25T00:00:00,2020-09-25,151.13,406.64
247384,303e5a77002b8f8acf84ef064760f23e,1.0,2020-10-05T00:00:00,2020-10-05,151.28,384.54
247503,303e5a77002b8f8acf84ef064760f23e,1.0,2020-10-06T00:00:00,2020-10-06,151.34,442.0
247746,303e5a77002b8f8acf84ef064760f23e,1.0,2020-10-07T00:00:00,2020-10-07,151.4,380.12
247650,303e5a77002b8f8acf84ef064760f23e,1.0,2020-10-06T00:00:00,2020-10-07,151.34,415.48
236423,303e5a77002b8f8acf84ef064760f23e,4.0,2020-08-24T00:00:00,2020-10-13,14.63,41.31
209575,303e5a77002b8f8acf84ef064760f23e,1.0,2020-10-15T00:00:00,2020-10-15,151.84,380.12
210134,303e5a77002b8f8acf84ef064760f23e,1.0,2020-10-19T00:00:00,2020-10-19,151.84,442.0
210333,303e5a77002b8f8acf84ef064760f23e,1.0,2020-10-20T00:00:00,2020-10-20,142.85,397.8
55988,303e5a77002b8f8acf84ef064760f23e,1.0,2020-10-25T00:00:00,2020-10-26,141.35,442.0
56272,303e5a77002b8f8acf84ef064760f23e,1.0,2020-10-27T00:00:00,2020-10-27,141.35,442.0
12237,303e5a77002b8f8acf84ef064760f23e,1.0,2020-11-01T00:00:00,2020-11-02,150.15,442.0
12255,303e5a77002b8f8acf84ef064760f23e,1.0,2020-11-01T00:00:00,2020-11-02,150.15,353.6
257249,303e5a77002b8f8acf84ef064760f23e,2.0,2020-11-10T00:00:00,2020-11-11,146.31,442.0
257821,303e5a77002b8f8acf84ef064760f23e,1.0,2020-11-14T00:00:00,2020-11-16,146.76,442.0
199229,303e5a77002b8f8acf84ef064760f23e,1.0,2020-11-23T00:00:00,2020-11-23,146.43,442.0
199612,303e5a77002b8f8acf84ef064760f23e,1.0,2020-11-24T00:00:00,2020-11-24,146.07,442.0
198889,303e5a77002b8f8acf84ef064760f23e,1.0,2020-11-19T00:00:00,2020-11-26,146.43,442.0
172834,303e5a77002b8f8acf84ef064760f23e,1.0,2020-11-27T00:00:00,2020-11-27,145.57,442.0
172894,303e5a77002b8f8acf84ef064760f23e,1.0,2020-11-27T00:00:00,2020-11-30,145.57,397.8
173684,303e5a77002b8f8acf84ef064760f23e,1.0,2020-12-03T00:00:00,2020-12-03,144.95,442.0
103106,303e5a77002b8f8acf84ef064760f23e,1.0,2020-12-15T00:00:00,2020-12-15,147.39,221.0
103347,303e5a77002b8f8acf84ef064760f23e,1.0,2020-12-17T00:00:00,2020-12-17,147.13,442.0
103734,303e5a77002b8f8acf84ef064760f23e,4.0,2020-12-22T00:00:00,2021-01-04,14.66,43.146
96995,303e5a77002b8f8acf84ef064760f23e,1.0,2021-01-15T00:00:00,2021-01-15,148.43,442.0
192412,303e5a77002b8f8acf84ef064760f23e,3.0,2021-01-18T00:00:00,2021-01-18,148.49,442.0
193557,303e5a77002b8f8acf84ef064760f23e,1.0,2021-01-27T00:00:00,2021-01-28,148.67,397.8
130865,303e5a77002b8f8acf84ef064760f23e,1.0,2021-01-28T00:00:00,2021-01-28,148.67,415.48
131392,303e5a77002b8f8acf84ef064760f23e,1.0,2021-02-02T00:00:00,2021-02-02,148.82,442.0
132134,303e5a77002b8f8acf84ef064760f23e,1.0,2021-02-08T00:00:00,2021-02-09,148.9,353.6
93024,303e5a77002b8f8acf84ef064760f23e,1.0,2021-02-17T00:00:00,2021-02-18,148.99,442.0
93264,303e5a77002b8f8acf84ef064760f23e,1.0,2021-02-19T00:00:00,2021-02-19,149.09,442.0
93432,303e5a77002b8f8acf84ef064760f23e,1.0,2021-02-22T00:00:00,2021-02-22,149.23,424.32
94049,303e5a77002b8f8acf84ef064760f23e,1.0,2021-02-26T00:00:00,2021-02-26,149.55,442.0
171013,303e5a77002b8f8acf84ef064760f23e,1.0,2021-03-07T00:00:00,2021-03-08,149.74,375.7
151739,303e5a77002b8f8acf84ef064760f23e,1.0,2021-03-10T00:00:00,2021-03-10,149.34,424.32
152170,303e5a77002b8f8acf84ef064760f23e,1.0,2021-03-12T00:00:00,2021-03-15,141.63,442.0
253575,303e5a77002b8f8acf84ef064760f23e,1.0,2021-03-24T00:00:00,2021-03-24,141.34,442.0
203378,303e5a77002b8f8acf84ef064760f23e,1.0,2021-03-29T00:00:00,2021-03-30,141.02,442.0
203532,303e5a77002b8f8acf84ef064760f23e,1.0,2021-03-31T00:00:00,2021-03-31,140.65,442.0
204130,303e5a77002b8f8acf84ef064760f23e,2.0,2021-04-09T00:00:00,2021-04-09,13.74,45.9
204157,303e5a77002b8f8acf84ef064760f23e,1.0,2021-04-09T00:00:00,2021-04-12,138.17,442.0
58949,303e5a77002b8f8acf84ef064760f23e,1.0,2021-04-19T00:00:00,2021-04-19,136.84,442.0
9621,303e5a77002b8f8acf84ef064760f23e,2.0,2021-04-30T00:00:00,2021-05-03,135.21,442.0
240409,303e5a77002b8f8acf84ef064760f23e,1.0,2021-05-17T00:00:00,2021-05-17,12.89,45.9
111181,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2016-10-20T00:00:00,2016-10-20,0.0,249.6
144113,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2016-11-22T00:00:00,2016-11-22,10.94,26.001
71362,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2016-12-08T00:00:00,2016-12-08,107.39,234.0
229366,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-01-11T00:00:00,2017-01-11,107.39,249.6
225890,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-02-02T00:00:00,2017-02-06,107.46,262.08
226473,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-02-07T00:00:00,2017-02-07,107.43,273.0
67411,bd11d7018e63948d8b6b0ee49be03cfc,2.0,2017-02-09T00:00:00,2017-02-09,107.43,273.0
68304,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-02-17T00:00:00,2017-02-17,107.44,251.16
750,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-02-27T00:00:00,2017-02-28,107.45,273.0
1564,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-03-06T00:00:00,2017-03-06,105.56,273.0
251346,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-03-07T00:00:00,2017-03-07,105.23,136.5
251550,bd11d7018e63948d8b6b0ee49be03cfc,2.0,2017-03-08T00:00:00,2017-03-08,107.24,251.16
204435,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-03-20T00:00:00,2017-03-21,107.07,273.0
204463,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-03-21T00:00:00,2017-03-21,11.32,27.27
205271,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-03-27T00:00:00,2017-03-27,107.54,251.16
59786,bd11d7018e63948d8b6b0ee49be03cfc,3.0,2017-03-30T00:00:00,2017-03-30,107.58,251.16
60457,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-04-04T00:00:00,2017-04-04,107.58,273.0
60703,bd11d7018e63948d8b6b0ee49be03cfc,2.0,2017-04-05T00:00:00,2017-04-05,107.58,262.08
8239,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-04-13T00:00:00,2017-04-13,107.86,273.0
106394,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-04-25T00:00:00,2017-04-25,107.57,232.05
106429,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-04-25T00:00:00,2017-04-25,107.57,273.0
91424,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-05-10T00:00:00,2017-05-10,107.57,245.7
92508,bd11d7018e63948d8b6b0ee49be03cfc,2.0,2017-05-18T00:00:00,2017-05-18,107.57,273.0
167279,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-05-23T00:00:00,2017-05-23,107.56,251.16
167389,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-05-24T00:00:00,2017-05-24,107.52,251.16
172129,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-08-04T00:00:00,2017-08-04,107.47,273.0
104091,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-08-29T00:00:00,2017-08-29,107.41,262.08
104286,bd11d7018e63948d8b6b0ee49be03cfc,3.0,2017-08-30T00:00:00,2017-08-30,107.34,251.16
94334,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-09-11T00:00:00,2017-09-11,11.25,29.088
57516,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-09-27T00:00:00,2017-09-27,107.25,245.7
11270,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-10-11T00:00:00,2017-10-12,97.51,218.4
254782,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-10-24T00:00:00,2017-10-24,97.12,245.7
255322,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-10-26T00:00:00,2017-10-27,9.98,28.482
200054,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-10-30T00:00:00,2017-10-30,96.24,273.0
201363,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-11-07T00:00:00,2017-11-07,95.74,273.0
36079,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-11-08T00:00:00,2017-11-08,95.19,273.0
36329,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-11-09T00:00:00,2017-11-09,94.59,273.0
34138,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-11-21T00:00:00,2017-11-21,94.59,273.0
34019,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-11-21T00:00:00,2017-11-21,94.59,245.7
30956,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-11-28T00:00:00,2017-11-28,94.59,262.08
38933,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-12-11T00:00:00,2017-12-11,94.59,273.0
214716,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-12-12T00:00:00,2017-12-12,94.59,273.0
241491,bd11d7018e63948d8b6b0ee49be03cfc,2.0,2017-12-20T00:00:00,2017-12-20,9.5,30.3
241231,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-12-28T00:00:00,2017-12-28,94.59,191.1
242312,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2017-12-29T00:00:00,2017-12-29,94.59,191.1
242136,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-01-02T00:00:00,2018-01-02,94.59,273.0
132386,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-01-10T00:00:00,2018-01-10,94.59,218.4
133148,bd11d7018e63948d8b6b0ee49be03cfc,2.0,2018-01-16T00:00:00,2018-01-17,94.59,273.0
133405,bd11d7018e63948d8b6b0ee49be03cfc,2.0,2018-01-18T00:00:00,2018-01-18,94.59,245.7
190721,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-01-23T00:00:00,2018-01-23,10.72,30.3
191537,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-01-30T00:00:00,2018-01-30,106.03,273.0
80766,bd11d7018e63948d8b6b0ee49be03cfc,2.0,2018-02-06T00:00:00,2018-02-06,106.64,273.0
80865,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-02-06T00:00:00,2018-02-06,108.06,273.0
80894,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-02-06T00:00:00,2018-02-06,108.06,245.7
80938,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-02-07T00:00:00,2018-02-07,108.9,273.0
116058,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-02-23T00:00:00,2018-02-23,108.71,273.0
116436,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-02-27T00:00:00,2018-02-27,10.83,27.27
154949,bd11d7018e63948d8b6b0ee49be03cfc,2.0,2018-03-07T00:00:00,2018-03-07,110.23,256.62
154857,bd11d7018e63948d8b6b0ee49be03cfc,2.0,2018-03-07T00:00:00,2018-03-07,110.23,262.08
155462,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-03-12T00:00:00,2018-03-12,110.32,262.08
155831,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-03-13T00:00:00,2018-03-13,10.87,29.088
83824,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-03-28T00:00:00,2018-03-28,110.38,273.0
83998,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-03-29T00:00:00,2018-03-29,110.28,273.0
84116,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-04-03T00:00:00,2018-04-03,110.3,273.0
84602,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-04-09T00:00:00,2018-04-09,110.32,245.7
114115,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-04-12T00:00:00,2018-04-12,110.34,273.0
114509,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-04-17T00:00:00,2018-04-17,110.36,245.7
114848,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-04-20T00:00:00,2018-04-20,110.39,273.0
115299,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-04-25T00:00:00,2018-04-25,110.37,273.0
130732,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-05-09T00:00:00,2018-05-09,113.55,262.08
194304,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-05-16T00:00:00,2018-05-17,113.72,234.4
194916,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-05-22T00:00:00,2018-05-22,113.91,263.7
194880,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-05-22T00:00:00,2018-05-22,113.91,269.56
194813,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-05-22T00:00:00,2018-05-22,113.91,275.42
195036,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-05-23T00:00:00,2018-05-23,114.65,293.0
213563,bd11d7018e63948d8b6b0ee49be03cfc,3.0,2018-05-28T00:00:00,2018-05-28,114.98,293.0
214176,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-06-04T00:00:00,2018-06-05,114.71,293.0
243153,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-06-12T00:00:00,2018-06-12,114.65,293.0
31813,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-06-27T00:00:00,2018-06-27,114.58,275.42
202882,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-08-23T00:00:00,2018-08-23,114.5,234.4
255775,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-08-27T00:00:00,2018-08-28,114.41,275.42
256437,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-09-03T00:00:00,2018-09-03,11.06,27.27
21481,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-09-10T00:00:00,2018-09-10,114.19,293.0
21891,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-09-12T00:00:00,2018-09-12,114.06,275.42
22197,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-09-17T00:00:00,2018-09-17,113.89,293.0
223035,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-10-11T00:00:00,2018-10-11,107.03,304.0
223257,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-10-12T00:00:00,2018-10-12,106.67,304.0
232719,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-10-18T00:00:00,2018-10-18,106.28,285.76
233089,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-10-22T00:00:00,2018-10-22,105.85,304.0
139907,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-10-26T00:00:00,2018-10-26,105.36,304.0
140333,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-10-30T00:00:00,2018-10-30,104.8,267.52
181505,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-11-06T00:00:00,2018-11-06,104.17,291.84
72731,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-11-14T00:00:00,2018-11-14,103.43,273.6
72706,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-11-14T00:00:00,2018-11-14,103.43,304.0
124986,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-11-27T00:00:00,2018-11-28,103.61,304.0
159891,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-12-06T00:00:00,2018-12-07,102.6,304.0
162871,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-12-11T00:00:00,2018-12-12,102.6,273.6
163440,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2018-12-17T00:00:00,2018-12-17,102.6,273.6
125848,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-01-16T00:00:00,2019-01-17,113.18,243.2
141528,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-01-29T00:00:00,2019-01-29,10.99,28.287
180039,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-02-07T00:00:00,2019-02-07,114.42,304.0
180296,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-02-08T00:00:00,2019-02-08,115.16,273.6
223802,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-02-20T00:00:00,2019-02-20,123.75,279.68
230934,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-03-06T00:00:00,2019-03-06,118.62,291.84
231137,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-03-08T00:00:00,2019-03-08,11.32,28.287
231316,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-03-11T00:00:00,2019-03-11,120.51,304.0
20368,bd11d7018e63948d8b6b0ee49be03cfc,2.0,2019-03-25T00:00:00,2019-03-25,119.74,273.6
48706,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-04-02T00:00:00,2019-04-02,122.13,285.76
49163,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-04-04T00:00:00,2019-04-04,122.28,264.48
49364,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-04-05T00:00:00,2019-04-05,122.45,285.76
49372,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-04-05T00:00:00,2019-04-05,122.45,304.0
49779,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-04-09T00:00:00,2019-04-09,122.87,304.0
49800,bd11d7018e63948d8b6b0ee49be03cfc,2.0,2019-04-09T00:00:00,2019-04-09,122.87,291.84
210974,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-04-11T00:00:00,2019-04-11,124.15,285.76
211256,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-04-15T00:00:00,2019-04-15,124.63,279.68
211191,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-04-13T00:00:00,2019-04-15,124.63,304.0
211780,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-04-23T00:00:00,2019-04-23,124.81,285.76
246685,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-05-03T00:00:00,2019-05-03,124.29,285.76
246762,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-05-03T00:00:00,2019-05-06,124.29,304.0
5041,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-05-08T00:00:00,2019-05-08,122.61,258.4
5612,bd11d7018e63948d8b6b0ee49be03cfc,2.0,2019-05-14T00:00:00,2019-05-14,122.61,304.0
6176,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-05-20T00:00:00,2019-05-20,120.88,273.6
61746,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-05-23T00:00:00,2019-05-24,120.81,273.6
206706,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-06-10T00:00:00,2019-06-10,123.59,304.0
207171,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-06-12T00:00:00,2019-06-12,123.59,243.2
250815,bd11d7018e63948d8b6b0ee49be03cfc,1.0,2019-06-26T00:00:00,2019-06-26,123.59,285.76
